sentence,true_book,similarity_The Adventures of Alice in Wonderland,similarity_Anna Karenina,similarity_Wuthering Heights,similarity_Frankenstein,belongs_to_The Adventures of Alice in Wonderland,belongs_to_Anna Karenina,belongs_to_Wuthering Heights,belongs_to_Frankenstein,knn_best_book,knn_best_score,num_books_belongs_to,knn_confidence
"We can do without lobsters, you know.",The Adventures of Alice in Wonderland,0.0906534265819514,0.9093465734180486,0.0,0.0,1,1,0,0,Anna Karenina,0.9093465734180486,2.0,0.8186931468360972
What a noble fellow!,Frankenstein,0.0639433441961558,0.4583963995054781,0.202542864505148,0.27511739179321815,0,1,0,1,Anna Karenina,0.4583963995054781,2.0,0.18327900771225997
Linton did not appear to remember what she talked of; and he had evidently great difficulty in sustaining any kind of conversation.,Wuthering Heights,0.06567587918967635,0.86692741590834,0.06739670490198361,0.0,0,1,1,0,Anna Karenina,0.86692741590834,2.0,0.7995307110063564
"I remembered, shuddering, the mad enthusiasm that hurried me on to the creation of my hideous enemy, and I called to mind the night in which he first lived.",Frankenstein,0.0,0.06579514792896264,0.06589499200848913,0.8683098600625482,0,0,0,1,Frankenstein,0.8683098600625482,1.0,0.802414868054059
"From every point of view stupid, stupid!...",Anna Karenina,0.0643220931726246,0.7428263679906862,0.19285153883668918,0.0,0,1,0,0,Anna Karenina,0.7428263679906862,1.0,0.5499748291539971
He looked at the Gryphon as if he thought it had some kind of authority over Alice.,The Adventures of Alice in Wonderland,0.1489998718310544,0.7206356010926062,0.1303645270763395,0.0,1,1,0,0,Anna Karenina,0.7206356010926062,2.0,0.5716357292615517
"My life had hitherto been remarkably secluded and domestic, and this had given me invincible repugnance to new countenances.",Frankenstein,0.0,0.0677726833722269,0.06579216546083082,0.8664351511669423,0,0,0,1,Frankenstein,0.8664351511669423,1.0,0.7986624677947154
But a third series of ideas turned upon the question how to effect this transition from the old life to the new.,Anna Karenina,0.0,0.804757592933577,0.06450679972776285,0.13073560733866013,0,1,0,0,Anna Karenina,0.804757592933577,1.0,0.6740219855949168
"Oh, I beg your pardon!",The Adventures of Alice in Wonderland,0.28732424327108574,0.5112504757585963,0.13841830238457445,0.06300697858574351,1,1,0,0,Anna Karenina,0.5112504757585963,2.0,0.22392623248751053
And he loved her.,Anna Karenina,0.0,0.7995228491118992,0.13749928427862737,0.06297786660947344,0,1,0,0,Anna Karenina,0.7995228491118992,1.0,0.6620235648332718
I ll do it my myself.... What say?,Anna Karenina,0.06653603734273858,0.6750982097679274,0.1938255736331992,0.06454017925613476,0,1,0,0,Anna Karenina,0.6750982097679274,1.0,0.48127263613472826
I opened it it was very short.,Wuthering Heights,0.06756832321558555,0.3247842675014351,0.2840863165409764,0.32356109274200295,0,1,1,1,Anna Karenina,0.3247842675014351,3.0,0.0012231747594321218
"Here am I too, said the old prince.",Anna Karenina,0.0,0.34767005793328304,0.5232560893823497,0.12907385268436722,0,1,1,0,Wuthering Heights,0.5232560893823497,2.0,0.17558603144906665
Wouldn t it be of use to you to have a letter to Ristitch to Milan?,Anna Karenina,0.12974177337111287,0.6753740081468103,0.06499617728589349,0.12988804119618333,0,1,0,0,Anna Karenina,0.6753740081468103,1.0,0.5454859669506269
"Levin felt that it was unpardonable to eat, to sleep, to talk even now, and it seemed to him that every movement he made was unseemly.",Anna Karenina,0.0,0.9355697556987476,0.0644302443012524,0.0,0,1,0,0,Anna Karenina,0.9355697556987476,1.0,0.8711395113974951
"Now _I_ growl when I m pleased, and wag my tail when I m angry.",The Adventures of Alice in Wonderland,0.08447567146219644,0.0,0.6559676951688274,0.2595566333689762,1,0,1,0,Wuthering Heights,0.6559676951688274,2.0,0.39641106179985114
"About two o clock the mist cleared away, and we beheld, stretched out in every direction, vast and irregular plains of ice, which seemed to have no end.",Frankenstein,0.0,0.459011916382856,0.19400094272973264,0.3469871408874114,0,1,0,1,Anna Karenina,0.459011916382856,2.0,0.1120247754954446
"The hour of my irresolution is past, and the period of your power is arrived.",Frankenstein,0.0,0.5200600015821875,0.19774798743340627,0.2821920109844063,0,1,0,1,Anna Karenina,0.5200600015821875,2.0,0.23786799059778113
"Ah, that s a new trick!",Anna Karenina,0.2628339558537484,0.6705535777588651,0.06661246638738645,0.0,0,1,0,0,Anna Karenina,0.6705535777588651,1.0,0.40771962190511674
"said the Caterpillar angrily, rearing itself upright as it spoke (it was exactly three inches high).",The Adventures of Alice in Wonderland,0.6766033871596887,0.32339661284031124,0.0,0.0,1,0,0,0,The Adventures of Alice in Wonderland,0.6766033871596887,1.0,0.35320677431937747
Off Nonsense!,The Adventures of Alice in Wonderland,0.14283251423160753,0.5311529166022977,0.3260145691660947,0.0,1,1,0,0,Anna Karenina,0.5311529166022977,2.0,0.20513834743620296
"She continued her course along the precipitous sides of the river, when suddenly her foot slipped, and she fell into the rapid stream.",Frankenstein,0.133209668721479,0.599945295590275,0.19786010326386996,0.06898493242437609,0,1,0,1,Anna Karenina,0.599945295590275,2.0,0.40208519232640505
During the ceremony Nikolay Levin prayed fervently.,Anna Karenina,0.063310229419737,0.872254064120871,0.06443570645939198,0.0,0,1,0,0,Anna Karenina,0.872254064120871,1.0,0.807818357661479
I started up and beheld a radiant form rise from among the trees.,Frankenstein,0.0,0.065678527501122,0.26054094901026326,0.6737805234886147,0,0,0,1,Frankenstein,0.6737805234886147,1.0,0.41323957447835147
"Oh, surely the spirit that inhabits and guards this place has a soul more in harmony with man than those who pile the glacier or retire to the inaccessible peaks of the mountains of our own country.",Frankenstein,0.0,0.13164480838605633,0.25984340314001997,0.6085117884739237,0,0,0,1,Frankenstein,0.6085117884739237,1.0,0.34866838533390376
"And, do you know, if I may venture to advise you, you should go and see her today.",Anna Karenina,0.0,0.8659598021654666,0.1340401978345334,0.0,0,1,0,0,Anna Karenina,0.8659598021654666,1.0,0.7319196043309333
Behind walked Madame Karenina with her brother.,Anna Karenina,0.0,1.0,0.0,0.0,0,1,0,0,Anna Karenina,1.0,1.0,1.0
"Catherine Linton, it replied, shiveringly (why did I think of _Linton_?",Wuthering Heights,0.33360655993716354,0.33431192347836636,0.3320815165844701,0.0,1,1,1,0,Anna Karenina,0.33431192347836636,3.0,0.0007053635412028192
"I commenced, when we were out of the house.",Wuthering Heights,0.0,0.13063605504421097,0.47475129827522494,0.39461264668056406,0,0,1,1,Wuthering Heights,0.47475129827522494,2.0,0.08013865159466088
"In his student days he had all but been in love with the eldest, Dolly, but she was soon married to Oblonsky.",Anna Karenina,0.0,0.8706818953914798,0.06382435609058451,0.06549374851793574,0,1,0,0,Anna Karenina,0.8706818953914798,1.0,0.805188146873544
I advised her to value him the more for his affection.,Wuthering Heights,0.0,0.6677450863054264,0.26661726498287874,0.06563764871169482,0,1,1,0,Anna Karenina,0.6677450863054264,2.0,0.40112782132254765
"She got up and went to the table to measure herself by it, and found that, as nearly as she could guess, she was now about two feet high, and was going on shrinking rapidly: she soon found out that the cause of this was the fan she was holding, and she dropped it hastily, just in time to avoid shrinking away altogether.",The Adventures of Alice in Wonderland,0.6759842257475351,0.19393321389176701,0.13008256036069787,0.0,1,0,0,0,The Adventures of Alice in Wonderland,0.6759842257475351,1.0,0.48205101185576815
"Thus I relieve thee, my creator, he said, and placed his hated hands before my eyes, which I flung from me with violence; thus I take from thee a sight which you abhor.",Frankenstein,0.0,0.13150203480339243,0.13135013762439138,0.7371478275722162,0,0,0,1,Frankenstein,0.7371478275722162,1.0,0.6056457927688238
I heard of the discovery of the American hemisphere and wept with Safie over the hapless fate of its original inhabitants.,Frankenstein,0.0,0.5241863459180919,0.19326114739541725,0.2825525066864909,0,1,0,1,Anna Karenina,0.5241863459180919,2.0,0.24163383923160098
"With what he had in his soul, he felt sore and uncomfortable in the restaurant, in the midst of private rooms where men were dining with ladies, in all this fuss and bustle; the surroundings of bronzes, looking-glasses, gas, and waiters all of it was offensive to him.",Anna Karenina,0.0,0.802431840379914,0.1312321124027092,0.06633604721737682,0,1,0,0,Anna Karenina,0.802431840379914,1.0,0.6711997279772048
Kitty gazed at her in dismay as she went up.,Anna Karenina,0.0,1.0,0.0,0.0,0,1,0,0,Anna Karenina,1.0,1.0,1.0
"she added, turning her charming little head to him and smiling.",Anna Karenina,0.0,1.0,0.0,0.0,0,1,0,0,Anna Karenina,1.0,1.0,1.0
"You asked, what has driven me to flight at last?",Wuthering Heights,0.06983932689877377,0.7978719537402015,0.06601192604264326,0.06627679331838153,0,1,1,0,Anna Karenina,0.7978719537402015,2.0,0.7280326268414277
As he said this he led the way across the ice; I followed.,Frankenstein,0.06515049860822109,0.3272820590900496,0.45920061808505197,0.14836682421667738,0,1,1,1,Wuthering Heights,0.45920061808505197,3.0,0.13191855899500238
said Alice; I must be shutting up like a telescope.,The Adventures of Alice in Wonderland,0.21875677476850786,0.06508613702498015,0.5864786169608759,0.1296784712456361,1,0,1,0,Wuthering Heights,0.5864786169608759,2.0,0.36772184219236803
He can no longer be a subject for pity; we must reserve that for his miserable survivors.,Frankenstein,0.0,0.6527718889919271,0.19626516295241306,0.1509629480556599,0,1,0,1,Anna Karenina,0.6527718889919271,2.0,0.45650672603951403
asked Varenka in bewilderment.,Anna Karenina,0.06522421768532528,0.8681143963443995,0.06666138597027521,0.0,0,1,0,0,Anna Karenina,0.8681143963443995,1.0,0.8014530103741242
"Ask him, Ellen.",Wuthering Heights,0.06502841238008306,0.45721639453561924,0.41394602824795945,0.06380916483633821,0,1,1,0,Anna Karenina,0.45721639453561924,2.0,0.04327036628765979
Come in with your light.,Wuthering Heights,0.0,0.4590493629367106,0.5409506370632894,0.0,0,1,1,0,Wuthering Heights,0.5409506370632894,2.0,0.08190127412657877
"Hindley threw it, hitting him on the breast, and down he fell, but staggered up immediately, breathless and white; and, had not I prevented it, he would have gone just so to the master, and got full revenge by letting his condition plead for him, intimating who had caused it.",Wuthering Heights,0.0,0.2679685327516103,0.6658969129717561,0.06613455427663362,0,0,1,0,Wuthering Heights,0.6658969129717561,1.0,0.3979283802201458
"Chapter 30 Meanwhile Vassily Lukitch had not at first understood who this lady was, and had learned from their conversation that it was no other person than the mother who had left her husband, and whom he had not seen, as he had entered the house after her departure.",Anna Karenina,0.0,0.739269475486506,0.19393834406414923,0.06679218044934478,0,1,0,0,Anna Karenina,0.739269475486506,1.0,0.5453311314223568
"Yes, I will arrange it, she decided, and going back to her former thoughts, she remembered that some spiritual question of importance had been interrupted, and she began to recall what.",Anna Karenina,0.13309235425202612,0.8029468557073778,0.06396079004059613,0.0,0,1,0,0,Anna Karenina,0.8029468557073778,1.0,0.6698545014553516
"Do not suppose, however, that I wish to dictate happiness to you or that a delay on your part would cause me any serious uneasiness.",Frankenstein,0.0,0.3976190322240095,0.19721447152674573,0.4051664962492447,0,1,0,1,Frankenstein,0.4051664962492447,2.0,0.0075474640252352065
"My father was enraptured on finding me freed from the vexations of a criminal charge, that I was again allowed to breathe the fresh atmosphere and permitted to return to my native country.",Frankenstein,0.0,0.1301361529825746,0.19689113521080562,0.6729727118066198,0,0,0,1,Frankenstein,0.6729727118066198,1.0,0.4760815765958142
You know the story?,Anna Karenina,0.19716482711027727,0.7382545023112476,0.0645806705784752,0.0,0,1,0,0,Anna Karenina,0.7382545023112476,1.0,0.5410896752009703
"Felix replied in a cheerful accent, and the old man was recommencing his music when someone tapped at the door.",Frankenstein,0.0,0.9164154108667724,0.0,0.08358458913322761,0,1,0,1,Anna Karenina,0.9164154108667724,2.0,0.8328308217335447
said a whiting to a snail.,The Adventures of Alice in Wonderland,0.6083854991190878,0.19384808803473502,0.19776641284617716,0.0,1,0,0,0,The Adventures of Alice in Wonderland,0.6083854991190878,1.0,0.41061908627291066
It proves nothing of the sort!,The Adventures of Alice in Wonderland,0.0,0.6662365829101013,0.3337634170898987,0.0,1,1,0,0,Anna Karenina,0.6662365829101013,2.0,0.33247316582020264
"Fortunately, as I spoke my native language, Mr. Kirwin alone understood me; but my gestures and bitter cries were sufficient to affright the other witnesses.",Frankenstein,0.0,0.0,0.45705491241628327,0.5429450875837167,0,0,1,1,Frankenstein,0.5429450875837167,2.0,0.08589017516743347
"I felt as if he had placed carefully, one by one, in my view those instruments which were to be afterwards used in putting me to a slow and cruel death.",Frankenstein,0.0,0.06601836328823413,0.4668453198592847,0.4671363168524812,0,0,1,1,Frankenstein,0.4671363168524812,2.0,0.00029099699319651284
"Because, he continued, looking at the two young people, who were fixed under his eye Linton appeared as if he could not venture to stir or raise his head, and Catherine could not move, on his account because that lad yonder seems determined to beat me; and I d thank his uncle to be quick, and go before him!",Wuthering Heights,0.0,0.33321902683667437,0.6667809731633256,0.0,0,0,1,0,Wuthering Heights,0.6667809731633256,1.0,0.33356194632665126
At length the high white steeple of the town met my eyes.,Frankenstein,0.0,0.06455136157247611,0.0649472003616632,0.8705014380658607,0,0,0,1,Frankenstein,0.8705014380658607,1.0,0.8055542377041974
Levin found his wife low-spirited and dull.,Anna Karenina,0.06531931640816263,0.6773452519237597,0.1932748656028559,0.0640605660652218,0,1,0,0,Anna Karenina,0.6773452519237597,1.0,0.4840703863209038
"He invited his brother, who had a vote in the Seleznevsky district, to come with him.",Anna Karenina,0.0,1.0,0.0,0.0,0,1,0,0,Anna Karenina,1.0,1.0,1.0
(He pronounced it arrum. ),The Adventures of Alice in Wonderland,0.08185776246795141,0.5901612742502986,0.32798096328174997,0.0,1,1,0,0,Anna Karenina,0.5901612742502986,2.0,0.26218031096854866
